StateAbbr,PlaceName,PlaceFIPS,Population2010,ACCESS2_AdjPrev,ARTHRITIS_AdjPrev,BINGE_AdjPrev,BPHIGH_AdjPrev,BPMED_AdjPrev,CANCER_AdjPrev,CASTHMA_AdjPrev,CHD_AdjPrev,CHECKUP_AdjPrev,CHOLSCREEN_AdjPrev,COLON_SCREEN_AdjPrev,COPD_AdjPrev,COREM_AdjPrev,COREW_AdjPrev,CSMOKING_AdjPrev,DENTAL_AdjPrev,DIABETES_AdjPrev,HIGHCHOL_AdjPrev,KIDNEY_AdjPrev,LPA_AdjPrev,MAMMOUSE_AdjPrev,MHLTH_AdjPrev,OBESITY_AdjPrev,PAPTEST_AdjPrev,PHLTH_AdjPrev,SLEEP_AdjPrev,STROKE_AdjPrev,TEETHLOST_AdjPrev,CBSA CODE,100% Composite Index,4% Health Care,all_violent_crime,all_property_crime,90th Percentile AQI,Bad,Latitude,Longitude
AL,Birmingham,107000,212237,0.6848488722733176,2.3091134247184706,-2.3659312775791146,3.053685011476662,2.247630548796897,-0.6234202983531011,2.222392553494916,1.5997523446334707,1.3501544207503742,0.5510055905560537,0.09770081878982892,1.8150847836060584,-0.17712741316475708,-1.060891546549114,1.138877923066297,-1.4253069041632702,2.2694555399636283,1.3436201751034704,1.9296466147473488,1.8098279335228429,0.8942998497861966,1.5491521684938268,1.8927297927845168,0.012855231567776395,1.7975827455609452,1.4412146017634282,2.7758676474509887,1.6740374328967984,13820.0,-0.6133731748689972,-1.2270611832250895,,,1.5964474366566657,24.6575,33.5275663773,-86.7988174678
AL,Hoover,135896,81619,-0.7195764810090266,0.6892302801695536,-0.7594205643136382,0.1706426794766384,0.7284137935718864,1.0641056445980597,-0.22331874171427285,-0.9614275174644504,0.4515064274773314,1.3791325882492542,1.7577501292010873,-0.5283924444800457,2.169606747428233,1.4969411144763043,-0.9377664522318646,1.484508419567911,-0.9320822833157246,0.4099021937945972,-1.3866096511986854,-0.394800477939108,1.2227846430960956,-0.8776941583615993,-0.2964392422771776,1.5516863969068029,-0.9773335693458788,-0.6246150815949939,-1.1535708828133031,-1.2681735362007407,13820.0,-0.6133731748689972,-1.2270611832250895,,,1.5964474366566657,24.6575,33.3767602729,-86.8051937568
AL,Huntsville,137000,180105,0.04647371169043391,1.859145884565994,-1.639176431101875,1.3196812900563577,1.2550756020498908,1.0641056445980597,1.1260392142632116,0.7131900846764984,0.4087136658929002,0.40043704552092346,1.29086126064792,0.9516984364164409,2.0335641873938566,1.5984424105487416,0.4005154785158399,-0.28783364125017186,0.3722479409832712,0.5136486361622495,0.06425246515270469,0.6527889090676344,0.5658150564762977,0.7707297617666142,0.9591135866552654,-0.047491088641598116,0.7117459266843618,0.6378363915684863,0.5304742015856796,-0.07919787060652979,26620.0,-0.5819603747266345,-0.790724463866928,,,0.10009074837972827,0.0,34.6989692671,-86.6387042882
AL,Mobile,150000,195111,0.3497019129673034,2.0691307366371494,-1.447925155713128,2.2180205674186846,1.9640434211548965,0.0998051057688244,1.7163833200033598,1.4027385090874769,1.1575869936204355,0.28751063674457844,0.16686954005696325,1.3833916100112498,-0.4152018932249152,-0.08647910425371623,0.9081396591442794,-0.6449473400717263,1.2022762655371773,1.1361272903681658,0.893316531639213,1.4345720336995322,0.7300574531312451,1.3202044018093526,1.2810502094584555,0.525798953347449,1.1943400684072871,0.9591876756464645,1.5128338341517529,1.0090171453610537,33660.0,-0.4641623741927762,-1.3760542093473898,,,0.21519510901641575,0.0,30.6776248648,-88.1184482714
AL,Montgomery,151000,205764,0.4454581870547362,1.9791372286066542,-1.792177451412873,2.34337023402738,1.8830185275428943,0.3408802404761343,1.6320484477547674,1.30423159131448,1.3929471823348023,0.5886477268148337,0.16686954005696325,1.506732516752623,-0.12611145315186648,-0.08647910425371623,0.9542873119286828,-0.3539658076986077,1.5184775320339037,1.4992398386549521,1.1005825482608402,1.3407580587437042,0.8395523842345461,1.0912566351248785,1.4098248585797313,0.5861452735568234,1.43563713926875,0.5919290652716335,1.5128338341517529,0.7268873264064947,33860.0,0.04629562812061005,-1.2164188242163547,,,0.618060371244822,1.37,32.3472645333,-86.2677059552
AL,Tuscaloosa,177256,90468,0.1741487438070102,2.579093948809956,-1.7539271963351235,2.573177956143324,1.7817374105278938,0.3408802404761343,1.4633787032575811,1.30423159131448,0.9222268049060685,0.5133634542972685,-0.455648951347258,1.506732516752623,0.2139949469340741,0.09622322867667056,0.7696967007910691,-0.6317209067820388,1.2813265821613586,2.2773381564123474,0.893316531639213,1.3876650462216178,0.8395523842345461,1.3659939551462463,1.747858312523081,0.9180500347083812,1.2345562468841975,1.2575852965760137,1.5128338341517529,0.8679522358837739,46220.0,-0.3149515735165563,-0.9822869260241696,,,-0.3603266941670217,0.0,33.2336083951,-87.5268004073
AK,Anchorage,203000,291826,-0.5440233118487336,-0.2407026361455645,0.5028378532520936,-0.05916504263930498,-1.4390021105491306,0.8230305098907519,-0.47632335846005,-0.6659067641454598,-3.078896403238192,-2.2721546288525993,-0.057928804061227614,-0.8984151647041678,0.9622290271231444,0.2992258208215451,-0.01481339654379264,0.29412942349606425,-0.9320822833157246,-0.0569567968598413,-0.9720776179554308,-0.8013277027476947,-1.8704471605721151,-1.1066419250460735,0.6210801327119153,-0.6207811306306494,-0.6556041415305948,-1.1066420077119583,-0.732559611713557,-0.22026278008380892,11260.0,2.3394300385130533,3.8599864229505583,4.538879535656728,2.7515088077253402,0.7907169121998532,20.548,61.149868731,-149.111113424
AZ,Avondale,404720,76238,0.6529301142441729,-0.2407026361455645,-0.5681692889248909,-0.26808115365379936,0.1814957616908816,-0.3823451636457911,0.7043648530202481,0.12214857803851592,-0.340159661834635,0.2122263642270133,-0.8187847379997212,-0.03502881751455017,-0.6702816932893707,-0.9390899912621892,-0.01481339654379264,-0.4068715408573563,0.3327227826711805,0.04678964550781108,1.5151145815040938,0.2775330092443239,0.10046159928727452,0.03809690837629718,0.2025625230677676,,0.4302326773459879,0.4082997600842172,-0.030874159880647727,0.2230840782733544,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.3858367405,-112.323626619
AZ,Chandler,412000,236123,-0.6238202069215941,-0.6606723402878769,0.08208504739684926,-1.0410707644074286,-0.1223475893541208,0.8230305098907519,0.28269049177728456,-1.059934435237448,-0.3187632810424209,0.965069089402654,0.42625224480872254,-0.7750742579627938,0.6561332670457971,0.5631291906098829,-0.7762496674864519,1.0215832544288594,-1.011132599939906,-0.7313086722495846,-0.1430135514689226,-0.8169633652403324,0.7574311859070724,-1.015062818372284,-0.6988600207811655,,-0.9371173908689678,-0.2573564712201629,-1.013233792446721,-0.9658915873208564,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.28318981,-111.852210033
AZ,Gilbert,427400,208453,-0.943007787213036,-0.7206680123082069,0.5028378532520936,-1.2290952643204742,-0.2843973765781215,1.0641056445980597,0.19835561952869066,-1.3554551885564388,-0.36155604262684893,1.153279770696564,0.7375114905108356,-0.9600856180748546,0.9282183871145498,0.9082335972561686,-0.8685449730552591,1.4183762531194752,-1.2878087081245415,-0.8869283358010622,-0.5575455847121772,-1.0827696276151773,0.9764210481136704,-1.152431478382968,-0.843731501042601,,-1.2186306402073417,-0.4409857764075776,-1.2939079731798842,-1.308477796051392,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.310149392,-111.746237467
AZ,Glendale,427820,226721,0.4135394290255915,0.029277887945921125,-0.529919033847141,-0.3098643758566981,0.26252065530288193,0.5819553751834421,1.0417043420146177,0.12214857803851592,-0.4685379465879255,-0.08891072584324189,-0.6458629348318817,0.33499390270957136,-0.14311677315616253,-0.4315835109000027,0.2851463465548309,-0.4597772740161058,-0.06252880044972721,0.1505360878754653,1.3078485648824676,0.21499035927377175,-0.17327572847097394,0.3586237817345606,0.12207836736697004,,0.5106650342998094,0.3623924337873644,-0.030874159880647727,0.1827798184227033,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.5796123089,-112.225306421
AZ,Mesa,446000,439041,-0.04928256239699886,-0.06071562008457445,-0.10916622799189796,-0.560563709074092,0.01944597446688089,1.0641056445980597,0.9573694697660252,-0.17337217528047486,-0.5113307081723567,0.13694209170944815,-0.17897406627871454,0.1499825425975106,0.2820162269512632,0.07592296946218283,0.10055573541721637,0.08250649086106905,-0.5763558585069075,-0.1607032392274937,0.6860505150175856,-0.1759012030421769,0.10046159928727452,0.03809690837629718,-0.08718043745510377,,0.06828707105379415,0.10990213915466797,-0.31154834061381165,-0.2807191698597859,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.4022837359,-111.718721181
AZ,Peoria,454050,154065,-0.5440233118487336,-0.3306961441760601,0.3115865778633465,-0.9366127089001812,-0.16286003616012024,1.0641056445980597,0.6200299807716542,-0.8629205996914542,-0.4257451850034973,0.6639319993323988,0.3224991629080198,-0.40505153773867225,0.6391279470414999,0.5428289313953951,-0.3609207924268196,0.8099603217938653,-1.011132599939906,-0.6275622298819303,0.06425246515270469,-0.6449710778213152,0.5384413237004744,-0.5571672850033359,-0.5056980470992508,,-0.6556041415305948,-0.16554181862645562,-0.8728967020801389,-0.7845224179929262,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.7847206422,-112.298680584
AZ,Phoenix,455000,1445632,0.5571738401567408,-0.12071129210490447,-0.529919033847141,-0.33075598695814784,0.2422644318998829,0.3408802404761343,0.8730345975174328,0.023641660265519296,-0.4685379465879255,-0.01362645332567676,-0.5939863938815291,0.1499825425975106,0.009931106882510485,-0.248881177969616,0.12362956180941848,-0.4597772740161058,-0.02300364213763658,0.0986628666916382,1.3078485648824676,0.1524477093032202,-0.009033331816022542,0.22125512172387665,0.12207836736697004,,0.4302326773459879,0.2935314443420826,-0.030874159880647727,0.001410649094772727,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.5724138695,-112.088995222
AZ,Scottsdale,465000,217385,-1.1504797144024732,-0.7506658483183714,0.5410881083298437,-1.3544449309291702,-0.26414115317512105,1.5462559140126773,0.19835561952869066,-1.4539621063294357,-0.4043488042112802,1.2285640432141294,1.0314785558961608,-1.0834265248162287,1.2513194671961931,1.1924372262589926,-1.1223570633694788,1.6035463191750965,-1.5249596579970863,-0.9906747781687164,-0.7648116013338035,-1.3016689025121089,1.0859159792169712,-1.3355896917305476,-0.9242156567433985,,-1.4197115325918939,-0.7393833973371284,-1.4342450635464663,-1.469694835453997,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.6872493651,-111.865085877
AZ,Surprise,471510,117517,-0.4163482797321571,-0.3006983081658945,0.19683581263009786,-0.8530462644943838,-0.0818351425481199,1.0641056445980597,0.7043648530202481,-0.8629205996914542,-0.4043488042112802,0.5510055905560537,0.3397913432248028,-0.40505153773867225,0.7921758270801741,0.7255312643257819,-0.22247783407360847,0.6909224221866799,-0.9716074416278152,-0.5238157875142779,0.06425246515270469,-0.5667927653581255,0.6205625220279481,-0.4197986249926511,-0.4091170602582941,,-0.5751717845767741,-0.050773502884321066,-0.8728967020801389,-0.8852830676195543,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.6803835177,-112.452218439
AZ,Tempe,473000,161719,-0.4961451748050175,-0.3606939801862257,-0.1856667381473966,-0.6650217645813392,0.1814957616908816,0.8230305098907519,0.5356951085230618,-0.5673998463724631,-0.4257451850034973,0.43807918177970334,0.18416172037374867,-0.40505153773867225,0.5541013470200147,0.3398263392505206,-0.3378469660346175,0.4528466229723109,-0.6949313334431801,-0.2644496815951461,0.4787844983959584,-0.5198857778802116,0.4836938581488239,-0.4197986249926511,-0.2642455799968581,,-0.414307070669132,-0.050773502884321066,-0.592222521346975,-0.8852830676195543,38060.0,0.16409362865446842,0.997191849600664,0.36084251677037177,-0.07470786566802813,2.920147583978572,113.6975,33.3882640307,-111.931802302
AZ,Tucson,477000,520116,0.3337425339527311,0.4492475920882335,-0.9124215846246356,-0.3516475980595976,0.01944597446688089,0.3408802404761343,0.5356951085230618,0.22065549581151345,-0.832276420055586,-0.6535427697249724,-0.5421098529311777,0.27332344933888464,0.1969896269297781,-0.3300822148275655,0.5620322632612523,-0.499456573885167,-0.10205395876181857,0.30615575142694296,1.3078485648824676,0.0586337343473923,-0.3375181251259215,0.4502028884083508,-0.08718043745510377,,0.6715297482074514,-0.21144914492330846,0.10946293048593424,-0.2404149100091345,46060.0,-0.16574077284033525,-0.02447461523795947,0.4745417012687113,0.9553582855179108,0.8482690925181969,2.7395000000000005,32.1567244483,-110.877085494
AZ,Yuma,485540,93064,1.0040364525647594,-0.12071129210490447,-0.032665717836398,-0.2054063203494509,-0.4464471638021236,-0.3823451636457911,0.28269049177728456,0.3191624135845101,-0.9178619432244484,-0.7288270422425376,-2.0119451798578134,0.27332344933888464,-0.5172338132506976,-1.1014920649780888,-0.06096104932819608,-1.0020610388932798,0.3722479409832712,0.30615575142694296,0.893316531639213,0.10554072182530624,-0.2553969267984477,0.08388646171319182,1.1522755603371788,,0.6715297482074514,-0.8541517130792622,0.10946293048593424,0.6462788067051926,49740.0,0.2033596288324212,0.8907682595133074,-0.449196170875694,-0.4823616984539253,0.618060371244822,4.1095,32.5986027117,-114.54836837
AR,Fayetteville,523290,73580,-0.943007787213036,0.5992367721390591,-0.6064195440026396,0.8600658458244709,0.4853391127358839,0.8230305098907519,-0.47632335846005,0.4176693313575067,-0.10479947312026798,-0.6159006334661925,-0.7496160167325856,0.33499390270957136,0.4180587869856389,0.09622322867667056,0.423589304908042,-0.3407393744089204,-0.5368307001948169,0.6173950785299019,-0.1430135514689226,0.2306260217664099,-1.3229725050556185,0.31283422839766595,0.10598153622681032,,-0.052361464376937575,-0.2344028080717357,-0.1712112502472297,0.20293194834802888,22220.0,-0.5112815744063202,-0.716227950805778,,,0.15764292869807206,0.0,36.0712117312,-94.1659600436
AR,Springdale,566080,69797,0.461417566069308,0.8392194602203792,-0.9889220947801348,1.0898735679404137,0.2422644318998829,0.0998051057688244,-0.13898386946567895,1.30423159131448,-0.2117813770813444,-1.4440276311593985,-1.8044390160564057,1.1367097965285018,-0.24514869318194496,-0.6954868806883397,1.1619517494584994,-1.5575712370601418,0.17462214942281729,0.9805076268166862,0.4787844983959584,1.2000370963099631,-2.226305686657837,1.1828357417986677,0.4762086524504799,,1.0736915329765562,0.17876312859994806,0.5304742015856796,1.7546459525981013,22220.0,-0.5112815744063202,-0.716227950805778,,,0.15764292869807206,0.0,36.1869932598,-94.1536274531
AR,Fort Smith,524550,86209,0.04647371169043391,1.1091999843118658,-1.371424645557629,1.2361148456505602,0.8702073573928867,0.5819553751834421,0.3670253640258769,1.6982592624064683,0.4942991890617626,-1.4816697674181782,-0.6977394757822328,1.568402970123311,-1.0443987333839058,-0.8984894728332142,1.8541665412245536,-1.1607782383695264,0.6093988908558157,0.5136486361622495,0.893316531639213,1.7316496210596533,-1.158730108400667,1.6865208285045117,0.5888864704315958,,1.3954209607918404,-0.027819839735893817,0.9514854726854248,1.8151023423740784,22900.0,-0.9824735765417536,-1.2696306192600328,1.226370758573522,1.3315291989467606,-0.30277451384867793,0.0,35.3491692636,-94.3696317306
AR,Jonesboro,535710,67263,-0.6876577229798825,1.5291696884541772,-1.1036728600133827,0.9436322902302684,1.1335382616318896,1.0641056445980597,0.28269049177728456,0.7131900846764984,0.7510557585683436,-0.5406163609486274,-0.30001932849620266,0.7666870763043803,1.302335427209085,-0.9187897320477021,1.000434964713087,-0.6184944734923515,-0.1415791170739092,-0.005083575676014195,0.06425246515270469,1.1218587838467733,-1.186103841176494,0.8623088684404043,0.7176611195528726,,0.6313135697305403,-0.6475687447434194,0.2498000208525156,0.6865830665558437,27860.0,-0.7625839755452172,-1.4399083633998033,1.064798233233776,1.2039734026628501,-0.18767015321199046,0.0,35.8208121538,-90.6794991686
AR,Little Rock,541000,193524,-0.5759420698778779,0.3592540840577379,-0.9506718397023854,1.5494890121723015,1.538662729691891,0.3408802404761343,0.19835561952869066,0.22065549581151345,0.8580376625294202,0.3627949092621436,1.1698159984304344,0.1499825425975106,1.4213726672391631,0.09622322867667056,0.4928107840846468,0.3734880232341866,0.25367246604699856,0.5136486361622495,0.271518481774332,0.7466028840234623,-0.2553969267984477,-0.053482198297492144,0.637176963852075,,-0.012145285900027235,0.2017167917483753,0.5304742015856796,0.16262768849737774,30780.0,-0.5544741746020679,-0.8279727203975021,2.295904714189482,-2.2097994998424006,0.2727472893347595,0.0,34.7253957894,-92.3583751863
CA,Alameda,600562,73812,-1.1983578514461892,-1.3506225685216735,0.5410881083298437,-1.4589029864364174,-1.1959274297131286,-0.8644954330604088,-0.8979977197030136,-1.6509759418754295,-0.8108800392633719,0.43807918177970334,1.3946143425486253,-1.4534492450403504,0.5030853870071241,1.0300351525430935,-1.3761691536836986,1.0877154208772954,-1.1692332331882689,-2.287505307764376,-1.3866096511986854,-1.5831108273795917,0.5931887892521209,-1.5187479050781272,-1.6968635514710555,0.28441367250995525,-1.4599277110688045,-0.4180321132591504,-1.2939079731798842,-1.4293905756033456,41860.0,4.157445846752268,2.024179493943657,0.4043637357171047,1.6065050144422428,0.618060371244822,19.1775,37.7650849031,-122.266489842
